Id artist;name;name extended;type;Birth year;Death year;Birth city;Birth state;Birth country;Death city;Death state;Death country;Gender;Nationality (original);ID artworks
6660985;ANONYME (PASCAL TASSIAN);;anonyme;;;;;;;;;;;230000000092515
6660437;ANONYME (PAUL BOYER (D'APRÈS));;anonyme;;;;;;;;;;;480000000002203|480000000000530
6661135;ANONYME (PAUL ENGLAND);;anonyme;;;;;;;;;;;210000000010483
6660992;ANONYME (PAUL LAURENT THIBAUT);;anonyme;;;;;;;;;;;230000000101970|230000000101974|230000000101978|230000000101980
6660982;ANONYME (PAUL SMITH);;anonyme;;;;;;;;;;;230000000091730|230000000091794|230000000129556
6660883;ANONYME (PAULE KA);;anonyme;;;;;;;;;;;230000000092503
6661720;ANONYME (PAULETTE ET JANINE);;anonyme;;;;;;;;;;;230000000138956
6660602;ANONYME (PAULETTE);;anonyme;;;;;;;;;;;230000000087394|230000000139050|230000000139048
6661754;ANONYME (PAYNEAU AYMON);;anonyme;;;;;;;;;;;230000000138620
6660611;ANONYME (PEGGY ROCHE);;anonyme;;;;;;;;;;;230000000050887
6660965;ANONYME (PELUCHE);;anonyme;;;;;;;;;;;230000000063760|230000000063784
6660959;ANONYME (PERL LILLE);;anonyme;;;;;;;;;;;230000000092249
6660346;ANONYME (PÉROU);;anonyme;;;;;;;;;;;180000000007627|180000000007628
6661757;ANONYME (PEROU);;anonyme;;;;;;;;;;;230000000100794
6660333;ANONYME (PÉROU, NASCA);;anonyme;;;;;;;;;;;180000000007626
6660314;ANONYME (PERSONNAGE COURONNÉ);;anonyme;;;;;;;;;;;280000000003550
6660286;ANONYME (PEUPLE BAGA, CÔTE DE LA GUINÉE);;anonyme;;;;;;;;;;;280000000003597
6660641;ANONYME (PEYRE JULES-CONSTANT);;anonyme;;;;;;;;;;;230000000062775
6660964;ANONYME (PHIDIAS (D'APRÈS));;anonyme;;;;;;;;;;;230000000062936
6661747;ANONYME (PHILIPPE ADEC);;anonyme;;;;;;;;;;;230000000139407
6661726;ANONYME (PHILIPPE DE HENNING);;anonyme;;;;;;;;;;;230000000144236
6660956;ANONYME (PHOTO MULLER (PARIS));;anonyme;;;;;;;;;;;230000000105197|230000000105199
6660412;ANONYME (PHOTOGRAPHE);;anonyme;;;;;;;;;;;250000000007221|250000000008126|250000000008391|250000000008395|250000000008435|250000000008434|250000000008600|250000000008601|250000000008770|250000000008779|250000000009340|250000000009346|250000000009354|250000000009355|250000000009802|250000000011987|250000000012528|250000000012530|250000000013322|250000000013468|250000000013469|250000000013470|250000000013471|250000000013476|250000000014148|250000000014149|250000000014150|250000000014124|250000000014364|250000000014365|250000000014366|250000000004709|250000000004229|250000000004235|250000000004237|250000000004404|250000000004405|250000000004426|250000000004428|250000000004429|250000000004430|250000000004431|250000000004433|250000000004434|250000000004435|250000000004436|250000000004437|250000000004438|250000000004439|250000000004440|250000000004441|250000000004442|250000000004443|250000000004444|250000000004445|250000000004446|250000000004447|250000000004448|250000000004449|250000000004450|250000000004451|250000000004452|250000000004453|250000000004454|250000000014594|250000000015690|250000000007116|250000000007118|250000000006644|250000000006643|250000000006641|250000000010463|250000000012529|250000000009934|250000000010539|250000000006654|250000000006653|250000000006652|250000000008394|250000000009338|250000000006040|250000000006041|250000000006042|250000000006043|250000000006044|250000000006045|250000000012535|250000000012533|250000000006111|250000000008896|250000000008894|250000000008895|250000000012531|250000000008634|250000000006625|250000000007062|250000000006623|250000000006624|250000000007176|250000000007211|250000000007061|250000000006898|250000000007179|250000000007182|250000000007212|250000000007213|250000000007214|250000000007222|250000000008596|250000000008597|250000000010449|250000000004225|250000000006817|250000000006818|250000000006289|250000000006290|250000000010450|250000000013477|250000000010459|250000000010448|250000000006288|250000000010460|250000000010461|250000000010462|250000000008134|250000000010454|250000000010452|250000000010455|250000000010453|250000000010424|250000000010423|250000000010422|250000000010420|250000000010421|250000000006574|250000000006899|250000000006580|250000000007225|250000000006215|250000000007192|250000000008433|250000000006278|250000000006663|250000000007103|250000000006271|250000000007215|250000000006579|250000000007060|250000000006586|250000000008635|250000000006655|250000000014146|250000000014147|250000000006270|250000000006272|250000000006277|250000000006274|250000000006275|250000000006273|250000000006276|250000000008393|250000000006903|250000000006626|250000000006904|250000000006897|250000000006291|250000000010464|250000000006280|250000000006292|250000000006628|250000000006631|250000000006632|250000000006629|250000000006633|250000000006634|250000000006630|250000000006635|250000000006636|250000000006896|250000000006184|250000000014123|250000000007177|250000000007224|250000000008602|250000000014812|250000000006581|250000000009351|250000000009345|250000000009344|250000000009343|250000000009348|250000000009350|250000000009349|250000000007217|250000000007218|250000000006250|250000000006556|250000000007220|250000000008633|250000000004250|250000000004254|250000000007104|250000000007174|250000000007178|250000000004236|250000000004256|250000000006573|250000000006831|250000000007181|250000000010566|250000000006575|250000000007219|250000000006583|250000000006584|250000000006585|250000000007088|250000000006029|250000000004432|250000000007223|250000000008773|250000000008782|250000000010613|250000000006686|250000000007180|250000000007191|250000000007074|250000000007087|250000000007076|250000000008774|250000000004238|250000000007078|250000000007216|250000000009352|250000000009336|250000000009339|250000000009337|250000000009353|250000000006578|250000000006577|250000000006576|250000000007077|250000000007096|250000000007075|250000000007226|250000000007227|250000000009341|250000000009342|250000000007098|250000000007086|250000000013479|250000000007228|250000000014128|250000000007097|250000000007166|250000000007656|250000000007117|250000000007068|250000000007190|250000000009679|250000000007064|250000000007063|250000000006642|250000000007067|250000000007066|250000000009054
6660281;ANONYME (PHOTOGRAPHIES);;anonyme;;;;;;;;;;;280000000003505
6660847;ANONYME (PIANURA STUDIO);;anonyme;;;;;;;;;;;230000000092511
6660779;ANONYME (PIERRE BALMAIN);;anonyme;;;;;;;;;;;230000000091950
6660697;ANONYME (PIERRE CARDIN);;anonyme;;;;;;;;;;;230000000087904
6660438;ANONYME (PINCKNEY MARCIUS-SIMONS (D'APRÈS));;anonyme;;;;;;;;;;;480000000000560
6660691;ANONYME (PINDIERE);;anonyme;;;;;;;;;;;230000000050970
6661814;ANONYME (POUL PEDERSEN);;anonyme;;;;;;;;;;;150000000009966
6660669;ANONYME (POULET SYLVIE);;anonyme;;;;;;;;;;;230000000089543
6660299;ANONYME (POUPÉES DU DR FERDIÈRE);;anonyme;;;;;;;;;;;280000000001600|280000000001601|280000000001602|280000000001603
6661054;ANONYME (POUR CHARLES JOURDAN);;anonyme;;;;;;;;;;;230000000092224|230000000092226
6660604;ANONYME (POUR LA MANUFACTURE ROYAL DUX BOHEMIA);;anonyme;;;;;;;;;;;230000000041200
6664568;ANONYME (POUR LA MANUFACTURE TREKHGORNAYA);;anonyme;;;;;;;;;;;230000000002471
6660759;ANONYME (POUR PARIS FABRICATION FRANÇAISE);;anonyme;;;;;;;;;;;230000000013914|230000000013915|230000000013916|230000000013918|230000000013919|230000000013921|230000000013922|230000000013923|230000000013924|230000000013926|230000000013927|230000000013935|230000000013937|230000000013940|230000000013941
6660618;ANONYME (POUR ZUBER ALSACE);;anonyme;;;;;;;;;;;230000000013933
6661040;ANONYME (PRADA);;anonyme;;;;;;;;;;;230000000096755|230000000096757|230000000091724|230000000091726|230000000091728|230000000130947|230000000091780|230000000091782
6660619;ANONYME (PRESTIGIO);;anonyme;;;;;;;;;;;230000000130769
6660295;ANONYME (PRISONNIERS DE NEW MEXICO);;anonyme;;;;;;;;;;;280000000003557|280000000003555|280000000003556
6660718;ANONYME (PRIVATE BY MAHLER);;anonyme;;;;;;;;;;;230000000102411
6660159;ANONYME (PROVENCE);;anonyme;;;;;;;;;;;190000000061213
6661037;ANONYME (PRUD'HOMME ANNE);;anonyme;;;;;;;;;;;230000000056779|230000000056785|230000000056791|230000000056797|230000000056803|230000000056809|230000000100846|230000000100850|230000000100854
6660590;ANONYME (PUBLICATIONS OCTAVE BEAUCHAMP);;anonyme;;;;;;;;;;;230000000089673|230000000089822|230000000089824|230000000089826
6664615;ANONYME (R. DOENS);;anonyme;;;;;;;;;;;230000000181193
6660492;ANONYME (R.);;anonyme;;;;;;;;;;;150000000007336
6660514;ANONYME (RAMBAUD-ALLELIL J.);;anonyme;;;;;;;;;;;150000001112213
6660960;ANONYME (RAMOSPORT);;anonyme;;;;;;;;;;;230000000094755
6661136;ANONYME (RAPHAEL SOYER);;anonyme;;;;;;;;;;;210000000009903
6664685;ANONYME (RAYMOND ESPINASSE (COPIE D'APRÈS));;anonyme;;;;;;;;;;;480000000000468
6664617;ANONYME (RAYMOND VERSHUEREN);;anonyme;;;;;;;;;;;230000000182209
6660319;HENRI MATISSE (OUTILS ET OBJETS PERSONNELS DE L'ATELIER);;anonyme;;;;;;;;;;;70000000022276|70000000022281
6660318;ANONYME (RÉGION DE RABAT, MAROC);;anonyme;;;;;;;;;;;70000000022276
6664618;ANONYME (REINE WOLLE);;anonyme;;;;;;;;;;;230000000181414
6664722;ANONYME (RÉMY COGGHE ?);;anonyme;;;;;;;;;;;230000000001370
6660953;ANONYME (RENATA);;anonyme;;;;;;;;;;;230000000050898
6660625;ANONYME (RENÉE VILLAIN);;anonyme;;;;;;;;;;;230000000092332|230000000092336|230000000092338
6661755;ANONYME (RENOMA);;anonyme;;;;;;;;;;;230000000144238
6661712;ANONYME (REPETTO);;anonyme;;;;;;;;;;;230000000144241
6660639;ANONYME (RICHARD);;anonyme;;;;;;;;;;;230000000063824
6660646;ANONYME (ROBERT CLERGERIE);;anonyme;;;;;;;;;;;230000000096803|230000000096805
6663649;ANONYME (ROBERT EUGÈNE POUGHEON ?);;anonyme;;;;;;;;;;;230000000173853|230000000173849|230000000173866|230000000173851|230000000173857|230000000173855
6660769;ANONYME (ROBERTO CAVALLI);;anonyme;;;;;;;;;;;230000000092530
6660704;ANONYME (ROCHAS);;anonyme;;;;;;;;;;;230000000012011|230000000012014|230000000100898|230000000054565|230000000054571|230000000054577|230000000056621|230000000056627|230000000056633|230000000056637|230000000056643|230000000056649|230000000056655|230000000056661|230000000056667|230000000056673|230000000056679|230000000054583
6660428;ANONYME (ROCHLITZ STUDIO);;anonyme;;;;;;;;;;;480000000002045
6660944;ANONYME (ROECLIFF AND CHAPMAN);;anonyme;;;;;;;;;;;230000000052017
6660914;ANONYME (ROUBAIX XXÈME SIÈCLE);;anonyme;;;;;;;;;;;230000000052105|230000000052107|230000000052109|230000000052111
6660643;ANONYME (ROUBAIX);;anonyme;;;;;;;;;;;230000000051438
6660632;ANONYME (ROUFOSSE);;anonyme;;;;;;;;;;;230000000063249|230000000063253
6660029;ANONYME (ROYAUME-UNI);;anonyme;;;;;;;;;;;140000000110713
6661029;ANONYME (RUNDHOLZ);;anonyme;;;;;;;;;;;230000000096773
6660499;ANONYME (RUSSIE ?);;anonyme;;;;;;;;;;;150000001147610
6660748;ANONYME (RUSSIE);;anonyme;;;;;;;;;;;230000000052461
6660495;ANONYME (S.L.W.);;anonyme;;;;;;;;;;;150000000009985
6660483;ANONYME (S.L.W...ER);;anonyme;;;;;;;;;;;150000000004519
6660999;ANONYME (SACHA GAUTIER);;anonyme;;;;;;;;;;;230000000092499|230000000092548
6660683;ANONYME (SACKS FIFTH AVENUE);;anonyme;;;;;;;;;;;230000000091976
6660702;ANONYME (SAINT LAURENT, RIVE GAUCHE);;anonyme;;;;;;;;;;;230000000087555|230000000094743
6660878;ANONYME (SAINT-ETIENNE);;anonyme;;;;;;;;;;;230000000091954
6661652;ANONYME (SANS GÊNE);;anonyme;;;;;;;;;;;230000000138592
6660158;ANONYME (SANS PRÉCISION (PERSE));;anonyme;;;;;;;;;;;190000000054447|190000000054448
